gid,provincia,nombre,sector,ndomicilio,localidad,departamento,ubicacion,x,y
35703,Tucumán,ESC. ALBERTO GARCIA HAMILTON,Estatal,FELIX DE OLAZABAL 350 CIUDAD PARQUE SANJUAN 4000,SAN MIGUEL DE TUCUMAN,CAPITAL,APROXIMADA,"-65,25549594","-26,81622148"
35704,Tucumán,COL. EDUCACION DEL TALENTO DR. S. SUZUKI,Privado,PJE. CNEL. JUAN PRINGLES 2000  CORONEL PRINGLES 2000,YERBA BUENA - MARCOS PAZ,YERBA BUENA,APROXIMADA,"-65,30015285","-26,81321599"
35711,La Rioja,COLEGIO PRIVADO SANTO TOMAS DE AQUINO,Privado,AVDA.JUAN DOMINGO PERON 635 CENTRO,LA RIOJA,CAPITAL,APROXIMADA,"-66,84237257","-29,40678132"
35714,La Rioja,ESC.N°299 JUAN JOSE PASO,Estatal,SAN NICOLAS DE BARI (E) S/N° LA ERMITILLA,LA RIOJA,CAPITAL,APROXIMADA,"-66,83146163","-29,41106692"
35716,La Rioja,ESC.N°177 DR.MARIANO MORENO,Estatal,AVDA.LOS CAUDILLOS S/N° CENTRO,LA RIOJA,CAPITAL,APROXIMADA,"-66,85771291","-29,40602269"
35721,Entre Ríos,GASPAR BENAVENTO 202,Estatal,MONSEÑOR DOBLER 1451 LOMAS DEL BRETE,PARANA,PARANA,APROXIMADA,"-60,49508418","-31,73341371"
35724,Entre Ríos,LIBERTADOR GENERAL DON JOSE DE SAN MARTIN 165,Estatal,DIAZ VELEZ 828 TIRO FEDERAL,PARANA,PARANA,APROXIMADA,"-60,50334671","-31,74430323"
35730,Entre Ríos,PRIV. CLUB ATLETICO ESTUDIANTES 181,Privado,NUX   NUX Y PANAMA,PARANA,PARANA,APROXIMADA,"-60,53858262","-31,72088187"
35731,Entre Ríos,PRIV. EL MADERO 187,Privado,AVDA. RAMIREZ 5536,PARANA,PARANA,APROXIMADA,"-60,52496307","-31,77347646"
35739,Entre Ríos,MENDOZA 168,Estatal,AV. ARGENTINA 1162 SANTA ANA,MARIA GRANDE,PARANA,APROXIMADA,"-59,91453137","-31,65628745"
35742,San Juan,FAUSTINA SARMIENTO DE BELÍN,Estatal,DR.AUGUSTO ECHEGARAY OESTE 2364 PATRICIAS SANJUANINAS DESAMPARADOS,SAN JUAN,CAPITAL,APROXIMADA,"-68,56368479","-31,52390711"
35743,San Juan,CAMPAÑA DEL DESIERTO,Estatal,VIRGEN DE LOURDES S/N  SMATA,SAN JUAN,CAPITAL,APROXIMADA,"-68,55374479","-31,51223911"
35745,San Juan,MERCEDES SAN MARTIN DE BALCARCE,Estatal,ESPELETA OESTE 550  VILLA KRAUSE,VILLA KRAUSE,RAWSON,APROXIMADA,"-68,542778","-31,58505"
35747,San Juan,SALVADOR MARÍA DEL CARRIL,Estatal,SALTA NORTE 52 LAPRIDA BARRIO LAPRIDA,CHIMBAS,CHIMBAS,APROXIMADA,"-68,539217","-31,506218"
35753,Chaco,E.E.P. Nº 219 PEDRO CELESTINO REYNA,Estatal,CALLE 10,LA CLOTILDE,O HIGGINS,APROXIMADA,"-60,63648642","-27,17972401"
35755,Chaco,E.E.P. Nº 996 MAESTRO ALBERTO EDMUNDO OLIVA,Estatal,SARMIENTO 942 OESTE Bº OESTE,TRES ISLETAS,MAIPU,APROXIMADA,"-60,43770716","-26,34338351"
35757,Chaco,U.E.P.G.P. Nº52(U.E.P. Nº52)CACIQUE FRANCISCO SUPAZ,Privado,PJE.POZO DEL SAPO,POZO DEL SAPO,GENERAL GUEMES,APROXIMADA,"-61,51544745","-24,9826929"
35758,Chaco,E.E.P. Nº  532-MTRA.ELENA BULAN DE PEREZ,Estatal,CALLE Nº 14   CIRC.I-SECC.A-PC.4-MZ.100,AVIA TERAI,INDEPENDENCIA,APROXIMADA,"-60,7359902","-26,68961974"
35761,Chaco,E.E.P. Nº 928 PROFESOR SAMUEL OSCAR A. ORELLANA,Estatal,SALTA  PROGRESO Bº PROGRESO,TACO POZO,ALMIRANTE BROWN,APROXIMADA,"-63,26671702","-25,61776177"
35776,Formosa,INSTITUTO SAN FRANCISCO Ñ-2,Privado,ITURRALDE 358  ITURRALDE 358,SAN FRANCISCO DE LAISHI,LAISHI,APROXIMADA,"-58,63045332","-26,24325547"
35786,Buenos Aires,ESCUELA PRIMARIA Nº53 JUANA MANSO,Estatal,PRINGLES Y E/ENTRE RIOS Y BS. AS. 2209,MAR DEL PLATA,GENERAL PUEYRREDON,APROXIMADA,"-57,5606799","-38,02569215"
35790,La Pampa,Escuela Nº  10 Adolfo Alsina,Estatal,San Martín   555,CATRILO,CATRILO,PRECISA,"-63,42111318","-36,40349392"
35795,Mendoza,TERESA O'CONNOR,Estatal,AQUINAGUA S/N    ENTRE VIAMONTE Y ITALIA,CHACRAS DE CORIA - INCLUYE EST. PASO DE LOS ANDES,LUJAN DE CUYO,APROXIMADA,"-68,88264958","-32,98673259"
35798,Mendoza,FERNANDO SIMON,Estatal,RUFINO LAYERA S/N  DUMIT RUFINO  y GUTIERREZ S/N,SAN ROQUE,MAIPU,APROXIMADA,"-68,58825235","-33,03134418"
35801,Mendoza,SOTERO SIMON ARIZU,Privado,BALBINO ARIZU 262,VILLA ATUEL - INCLUYE BARRIO ARIZU,SAN RAFAEL,APROXIMADA,"-67,92300038","-34,82779774"
35802,Mendoza,NUESTRA SEÑORA DE LA COMPASION,Privado,VILLA MARIA CONGRESO DE TUCUMAN S/N,PALMIRA,SAN MARTIN,APROXIMADA,"-68,56664682","-33,05862582"
35803,Mendoza,VIRGEN DEL CARMEN DE CUYO,Privado,SARMIENTO 240  CIUDAD DE MAIPU,MAIPU,MAIPU,APROXIMADA,"-68,7895417","-32,9495263"
35806,Mendoza,DR. AQUILES WILSON MAZZIOTTI,Estatal,AZUL S/N  CHILE I AZUL Y CABO SAN ANTONIO,LAS TORTUGAS (GODOY CRUZ),GODOY CRUZ,APROXIMADA,"-68,82299557","-32,9500785"
35819,Río Negro,INSTITUTO ROSARIO VERA PEÑALOZA,Privado,EX RUTA 3 KM 18,VIEDMA,ADOLFO ALSINA,APROXIMADA,"-62,98998197","-40,81167648"
35843,Río Negro,ESCUELA PRIMARIA NRO.353,Estatal,EMILIANO CANDELA S/N JARDÍN PROYECTO DE JORNADA EXTENDIDA CUI 612,LUIS BELTRAN,AVELLANEDA,APROXIMADA,"-65,7663172","-39,31055325"
35860,Río Negro,COLEGIO ILMA CORA CRESPO,Privado,HIPOLITO IRIGOYEN 860,SAN ANTONIO OESTE,SAN ANTONIO,APROXIMADA,"-64,943565","-40,728868"
35872,Entre Ríos,JUAN BAUTISTA CABRAL 8,Estatal,EJIDO ESTE - LA PAZ,LA PAZ,LA PAZ,APROXIMADA,"-59,59145779","-30,7555289"
35873,San Luis,ESCUELA CRISTIANA EVANGELICA DE SAN LUIS,Privado,LAS HERAS 665,SAN LUIS,GENERAL JUAN MARTIN DE PUEYRREDON,APROXIMADA,"-66,33535938","-33,29577106"
35874,San Luis,ESC. N° 314 PROVINCIA DE LA RIOJA,Estatal,AV.LAFINUR 1268,SAN LUIS,GENERAL JUAN MARTIN DE PUEYRREDON,APROXIMADA,"-66,34876453","-33,29569077"
35878,San Juan,SANTIAGO PAREDES,Estatal,ROGER BALLET 2663 2663 E SAN LORENZO B°SAN LORENZO,LAS PIEDRITAS,SANTA LUCIA,APROXIMADA,"-68,49440682","-31,51951011"
35879,San Juan,TIMOTEO MARADONA,Estatal,COLL OESTE 2594,RIVADAVIA,RIVADAVIA,APROXIMADA,"-68,6524","-31,55389"
35880,La Rioja,ESC.N°260 JUAN RAMIREZ DE VELASCO,Estatal,ENCRUCIJADAS S/N CENTRO,CHILECITO,CHILECITO,APROXIMADA,"-67,50872043","-29,16335792"
35882,La Rioja,ESC.N°114 NICOLAS LANZILLOTTO,Estatal,HUGO ANGEL LLANOS S/N° SANTA RITA,CHEPES,ROSARIO VERA PEÑALOZA,APROXIMADA,"-66,59483575","-31,33694328"
35883,La Rioja,ESC.NORMAL SUPERIOR JUAN FACUNDO QUIROGA,Estatal,CASTRO BARROS 550 LAS TOSCAS,CHEPES,ROSARIO VERA PEÑALOZA,APROXIMADA,"-66,59516696","-31,34008656"
35886,Catamarca,ESCUELA N° 223 PROVINCIA DE MISIONES,Estatal,SANTA ROSA,SANTA ROSA,TINOGASTA,APROXIMADA,"-67,59859236","-28,03302133"
35888,Catamarca,ESCUELA N° 267,Estatal,25 DE MAYO S/N,SANTA MARIA,SANTA MARIA,APROXIMADA,"-66,0465118","-26,69444147"
35891,Neuquén,ESCUELA PRIMARIA  10 FRANCISCO PASCACIO MORENO,Estatal,ALVAREZ GREGORIO DR 284 CENTRO OESTE,PIEDRA DEL AGUILA,COLLON CURA,PRECISA,"-70,07519162","-40,04682499"
35892,Neuquén,ESCUELA PRIMARIA 192  19 DE JUNIO,Estatal,ZABALETA M AV 618 GIACHINO,PLOTTIER,CONFLUENCIA,PRECISA,"-68,23766107","-38,96329932"
35906,Santiago del Estero,ESCUELA N° 188 ANDRES BELLO,Estatal,JUAN DOMINGO PERON S/N SACHAYOJ   JUAN DOMINGO PERON S/N SACHAYOJ,SACHAYOJ,ALBERDI,APROXIMADA,"-61,81990989","-26,66281633"
35908,Santiago del Estero,ESCUELA N° 1220 PAUL HARRIS,Estatal,AMERICA CENTRAL ENTRE BALCARCE Y BSAS 511 LAS AMERICAS B.LAS AMERICAS FERNANDEZ DPTO.ROBLES,FERNANDEZ,ROBLES,APROXIMADA,"-63,89917545","-27,90931479"
35912,Santiago del Estero,ESCUELA Nº 871 VIRGEN DE LOURDES,Estatal,BELGRANO S/N   BELGRANO S/N,QUIMILI,MORENO,APROXIMADA,"-62,41321461","-27,64281715"
35918,Santiago del Estero,COLEGIO INMACULADA CONCEPCION,Privado,ISLAS MALVINAS 565 YAPEYU ISLAS MALVINAS 565,FRIAS,CHOYA,APROXIMADA,"-65,12677973","-28,62916319"
35919,Santiago del Estero,ESCUELA NORMAL SUPERIOR REPUBLICA DEL ECUADOR,Estatal,CATAMARCA 490 CENTRO FRIAS,FRIAS,CHOYA,APROXIMADA,"-65,12153931","-28,63850994"
35920,Santiago del Estero,ESCUELA N° 254 JOSE MANUEL ESTRADA,Estatal,LAVALLE Y CERVANTES  Barrio San Martin BARRIO MENENDEZ,LA BANDA,BANDA,APROXIMADA,"-64,2440617","-27,76284027"
35925,San Juan,GOBERNADOR FEDERICO CANTONI,Estatal,SALTA NORTE 1750  VILLA UNION,VILLA UNION,CHIMBAS,APROXIMADA,"-68,53646279","-31,50948311"
35937,Salta,ESCUELA Nº 4742 Maria Dolores Laurentina Aranda,Estatal,CATAMARCA 260 25 DE MAYO,LA MERCED,CERRILLOS,APROXIMADA,"-65,4923781","-24,96158835"
35939,Salta,GENDARMERIA NACIONAL  EX N°597,Estatal,LAPRIDA S/N,EL QUEBRACHAL,ANTA,APROXIMADA,"-64,01844208","-25,33274806"
35993,Buenos Aires,INSTITUTO PRIMARIO JOSE HERNANDEZ,Privado,ITUZAINGO 2798,FLORENCIO VARELA,FLORENCIO VARELA,APROXIMADA,"-58,26410835","-34,80384724"
36006,Río Negro,INSTITUTO ANTARTIDA ARGENTINA,Privado,YUMBEL 188 VILLA ANTÁRTIDA,VILLA REGINA,GENERAL ROCA,APROXIMADA,"-67,09453609","-39,09590777"
36014,Río Negro,INSTITUTO PRIVADO SAGRADO CORAZON DE JESUS,Privado,RUTA ACCESO A LUIS BELTRÁN   SECCION CHACRAS,LUIS BELTRAN,AVELLANEDA,APROXIMADA,"-65,7663172","-39,31055325"
36026,Chaco,E.E.P. Nº 319 JUAN MANUEL ROSSI,Estatal,ARISTOBULO DEL VALLE 195 LA LIGURIA Bº LA LIGURIA,RESISTENCIA,SAN FERNANDO,APROXIMADA,"-58,95493524","-27,4768463"
36028,Chaco,E.E.P. Nº 13 MINISTRO BENJAMIN VICTORICA,Estatal,"AV.9 DE JULIO 3160 LA LIGURIA ENTRE ROGER BALET, LINCHARRIBALZAGA Y ARTURO ILLIA",RESISTENCIA,SAN FERNANDO,APROXIMADA,"-58,95874257","-27,4763817"
36033,Chaco,E.E.P. Nº 26 MIGUEL NAVARRO VIOLA,Estatal,AV.RIVADAVIA 230,RESISTENCIA,SAN FERNANDO,APROXIMADA,"-58,98382549","-27,44521862"
36039,Chaco,E.E.P. Nº 577 DEL SESQUICENTENARIO,Estatal,BROWN 1721 VILLA LOS LIRIOS CIRC.II-SEC.C-MZ.50-CHACRA196-VILLA LOS LIRIOS,RESISTENCIA,SAN FERNANDO,APROXIMADA,"-58,96884416","-27,46344522"
36044,Chaco,U.E.P.G.P. Nº16(U.E.P.Nº16)JOSE MANUEL ESTRADA,Privado,FRONDIZI 735,RESISTENCIA,SAN FERNANDO,APROXIMADA,"-58,99196661","-27,45821121"
36055,Jujuy,ESCUELA N 203 SU SANTIDAD JUAN XXIII,Estatal,SERAPIO SORIA 243 CENTRO,SAN PEDRO,SAN PEDRO,APROXIMADA,"-64,86695548","-24,22861223"
36064,Corrientes,ESCUELA NORMAL REMEDIOS ESCALADA DE SAN MARTIN,Estatal,ZELMIRA DE LUCA DE SOTO,LA CRUZ,SAN MARTIN,APROXIMADA,"-56,6411758","-29,17718753"
36066,Corrientes,ESCUELA N° 808 ¨DR. VICTORIANO E. MONTES¨,Estatal,JOSE M.ROLON 2090 BO.ALDANA,CORRIENTES,CAPITAL,APROXIMADA,"-58,82359965","-27,46163159"
36067,Corrientes,ESCUELA Nº 12 ALMIRANTE GUILLERMO BROWN,Estatal,AVENIDA ARTIGAS 1301 BO.BELGRANO Entre Suiza y Alte. Guillermo Brown,CORRIENTES,CAPITAL,APROXIMADA,"-58,81855415","-27,4740268"
36068,Corrientes,ESCUELA PRIMARIA Nº 258 REPUBLICA DEL PARAGUAY,Estatal,Ntra. Sra. de la Asunción  2500 BO.PROGRESO,CORRIENTES,CAPITAL,APROXIMADA,"-58,82110838","-27,49189014"
36069,Corrientes,ESCUELA Nº 14 DEL SESQUICENTENARIO,Estatal,AV. ARMENIA 4331 ANAHI,CORRIENTES,CAPITAL,APROXIMADA,"-58,79696296","-27,46805059"
36070,Corrientes,ESCUELA PRIVADA TARAGUI,Privado,HIPOLITO IRIGOYEN 827 LA ROSADA,CORRIENTES,CAPITAL,APROXIMADA,"-58,84007724","-27,46813629"
36074,Corrientes,INSTITUTO NUEVO HORIZONTE I.P.37 - I.S.65,Privado,AVENIDA LIBERTAD 5127 BO.SANTA RITA II,CORRIENTES,CAPITAL,APROXIMADA,"-58,78442024","-27,4649028"
36077,Corrientes,ESCUELA PRIMARIA Nº 347 3 DE ABRIL,Estatal,REMEDIOS DE ESCALADA 660 BO.308 VIVIENDAS,MONTE CASEROS,MONTE CASEROS,APROXIMADA,"-57,64203436","-30,25563302"
36079,Chubut,LAS GOLONDRINAS,Estatal,Camino de la Cruz,LAS GOLONDRINAS,CUSHAMEN,GPS,"-71,53","-42,01"
36080,Chaco,E.E.P. Nº  753 PROVINCIA DE FORMOSA,Estatal,LOTE 141-PJE.LA PALMIRA,LA PALMIRA,LIBERTADOR GENERAL SAN MARTIN,GPS,"-59,44129506","-26,48840223"
36081,Chaco,E.E.P. Nº 1050 -DON HECTOR EDUARDO MORENO-,Estatal,PJE.KM.27,KILOMETRO 27,ALMIRANTE BROWN,GPS,"-63,02072093","-25,51528112"
36082,Santiago del Estero,ESCUELA N° 180 JOSE M PAZ,Estatal,SANTOS LUGARES   SANTOS LUGARES,SANTOS LUGARES,MORENO,GPS,"-63,18503808","-26,93594188"
36083,Entre Ríos,FRANCISCO RAMIREZ 10,Estatal,BETBEDER,BETBEDER,NOGOYA,GPS,"-59,92681202","-32,37227714"
36084,Entre Ríos,REPUBLICA ARGENTINA 44,Estatal,CALLE VECINAL   COLONIA SANTA ANITA,COLONIA SANTA ANITA,URUGUAY,GPS,"-58,84198906","-32,19429522"
36085,Entre Ríos,ALBERTO GERCHUNOFF 80,Estatal,RUTA NACIONAL 14   COLONIA SANTA ANA,COLONIA SANTA ANA,URUGUAY,GPS,"-58,34553908","-32,54099655"
36086,Entre Ríos,PUERTO LANDA 102,Estatal,DISTRITO COSTA URUGUAY SUR,DISTRITO COSTA URUGUAY SUR,GUALEGUAYCHU,GPS,"-58,54439881","-33,29585491"
36087,Entre Ríos,LA VIRGINIA 108,Estatal,CAMPO LA VIRGINIA,CAMPO LA VIRGINIA,URUGUAY,GPS,"-58,59977159","-32,40151959"
36088,Entre Ríos,MARIANO MORENO 42,Estatal,COLONIA GENACITO,COLONIA GENACITO,URUGUAY,GPS,"-58,73040624","-32,51388478"
36089,Entre Ríos,NICOLAS RODRIGUEZ PEÑA 7,Estatal,ALDEA SAN FRANCISCO,ALDEA SAN FRANCISCO,DIAMANTE,GPS,"-60,63326506","-31,95895921"
36104,Mendoza,ESCUELA DEL MAGISTERIO (DPTO. APLIC.CARMEN VERA ARENAS),Estatal,SOBREMONTE 81 QUINTA SECCION BELGRANO Y SOBREMONTE,MENDOZA,CAPITAL,APROXIMADA,"-68,85332295","-32,89587895"
36120,Misiones,ESC. Nº 380: JUAN B.AZOPARDO,Estatal,CALLE DEL MAESTRO 233   MAESTRO N°233-RUTA NAC.Nº 14,SAN VICENTE,GUARANI,APROXIMADA,"-54,49257622","-26,99649816"
36121,Misiones,INST. SAN FRANCISCO,Privado,MARIA ANA MOGAS   SAN FRANCISCO MARÍA MOGAS S/Nº,SAN PEDRO,SAN PEDRO,APROXIMADA,"-54,11678692","-26,62236927"
36123,Misiones,ESC. Nº 603: ONESIMO LEGUIZAMON (F.J.C),Estatal,ESTANISLAO LAZZAGA  651 CENTRO ESTANISLAO LAZZAGA N° 651,SAN JAVIER,SAN JAVIER,APROXIMADA,"-55,13444041","-27,87363054"
36124,Misiones,ESC. Nº 701: AMANDA JOSEFA TORRES,Estatal,SALVADOR LENTINI FRAGA 633  ENTRE LIBERTAD  Y LAZZAGA,SAN JAVIER,SAN JAVIER,APROXIMADA,"-55,1352303","-27,87479711"
36125,Misiones,ESC. Nº 619 (F.J.C),Estatal,BARTOLOME MITRE  SAN FRANCISCO BARTOLOME MITRE  Y SAN LORENZO,PUERTO PIRAY,MONTECARLO,APROXIMADA,"-54,71625346","-26,46865041"
36137,Misiones,ESC. Nº 717,Estatal,CALLE 95  SOL NACIENTE AV. CHACABUCO Y CALLE 95-CH. N° 96-BARRIO SOL NACIENTE,POSADAS,CAPITAL,APROXIMADA,"-55,92455389","-27,38542143"
36141,Misiones,ESC. Nº 607 (F.J.C.),Estatal,AVDA LIBERTADOR 1425  AVDA. EL LIBERTADOR 1425-LINEA BONITA,MONTECARLO,MONTECARLO,APROXIMADA,"-54,7666057","-26,56658524"
36142,Misiones,INST. MADRE TERESA MICHEL,Privado,HORACIO QUIROGA 1791,MONTECARLO,MONTECARLO,APROXIMADA,"-54,76371025","-26,56590788"
36143,Misiones,ESC. Nº 470: CARLOS BOSSETTI,Estatal,BUENOS AIRES  BOSSETTI FRANCISCO RAMIREZ Y BUENOS AIRES,LIBERTAD,IGUAZU,APROXIMADA,"-54,5851172","-25,92266907"
36147,Misiones,ESC. Nº 704,Estatal,25 DE MAYO  GEDDE BARRIO GEDDE- KM 6- ELDORADO,ELDORADO,ELDORADO,APROXIMADA,"-54,63511367","-26,39549434"
36149,Misiones,ESC. Nº 829,Estatal,MIRANDA   PASO DEL SALTO MIRANDA Y CAPIOVI - KM 8,ELDORADO,ELDORADO,APROXIMADA,"-54,61477204","-26,39642344"
36152,Catamarca,ESCUELA N° 180 REPÚBLICA ARGENTINA,Estatal,PARAGUAY Y PUERTO RICO  PARQUE AMÉRICA,SAN FERNANDO DEL VALLE DE CATAMARCA,CAPITAL,APROXIMADA,"-65,76953445","-28,44355409"
36153,Catamarca,ESCUELA N° 323 JUAN ALFONSO CARRIZO,Estatal,AVDA. HIPOLITO YRIGOYEN 2005 LA VIÑITA,SAN FERNANDO DEL VALLE DE CATAMARCA,CAPITAL,APROXIMADA,"-65,77858115","-28,48766928"
36156,Catamarca,ESCUELA N° 324,Estatal,AVENIDA OCAMPO 3001  LA QUEBRADA,SAN FERNANDO DEL VALLE DE CATAMARCA,CAPITAL,APROXIMADA,"-65,82176777","-28,46997615"
36161,Chaco,E.E.P. Nº 54 EJERCITO ARGENTINO,Estatal,"MENDOZA 685  Entre ECHEVARRIA, CANGALLO, AV. ALVEAR",RESISTENCIA,SAN FERNANDO,APROXIMADA,"-58,99869162","-27,45217862"
36184,Río Negro,ESCUELA PRIMARIA INAYEN - JARDIN COLORIN COLORADO,Privado,9 DE JULIO 560 CENTRO,CHOELE CHOEL,AVELLANEDA,APROXIMADA,"-65,65586213","-39,29141077"
36193,Buenos Aires,ESCUELA PRIMARIA Nº38 JOAQUIN V. GONZALEZ,Estatal,18 E/ 487 Y 488 S/N,GONNET,LA PLATA,APROXIMADA,"-58,03362013","-34,88129763"
36194,Buenos Aires,ESCUELA PRIMARIA Nº84 MAXIMIO VICTORIA,Estatal,7 E/ 75 Y 76 S/N,VILLA ELVIRA,LA PLATA,APROXIMADA,"-57,92454159","-34,93387041"
36195,Buenos Aires,ESCUELA PRIMARIA Nº16 VICENTE LOPEZ Y PLANES,Estatal,28 E/ 46 Y 47 728,LA PLATA,LA PLATA,APROXIMADA,"-57,97400209","-34,93229695"
36220,Mendoza,CERRO DE LA GLORIA,Estatal,CRUCERO GRAL.BELGRANO 33 LA FAVORITA,MENDOZA,CAPITAL,APROXIMADA,"-68,90656105","-32,88988732"
36226,Mendoza,RIELES ARGENTINOS,Estatal,EL TUCUMANO 3091 FERROVIARIO,LUZURIAGA (MAIPU),MAIPU,APROXIMADA,"-68,80168283","-32,94541076"
36227,Mendoza,HOGAR EVA PERON,Estatal,QUINTA SECCION PARQUE GRAL SAN MARTIN - AV.CIRCUNV.ARQ.CARLOS THAYS S/N,MENDOZA,CAPITAL,APROXIMADA,"-68,87422996","-32,88665168"
36231,Mendoza,DR. JUAN AGUSTIN MAZA,Estatal,MARTINEZ DE ROSAS 1457 QUINTA SECCION,MENDOZA,CAPITAL,APROXIMADA,"-68,85442765","-32,88436955"
36232,Mendoza,RICARDO ROJAS,Estatal,JUAN JUFRE 3088 CUARTA SECCION,MENDOZA,CAPITAL,APROXIMADA,"-68,82438354","-32,86807284"
36238,Mendoza,JOSE MANUEL ESTRADA,Estatal,LAS HERAS 1717,PEDRO MOLINA (GUAYMALLEN),GUAYMALLEN,APROXIMADA,"-68,81399948","-32,87924693"
36239,Mendoza,NUESTRA SEÑORA DEL SANTISIMO ROSARIO,Privado,CARRIL NUEVO(SUD ALTO VERDE) S/N,INGENIERO GIAGNONI,JUNIN,APROXIMADA,"-68,4095442","-33,12833066"
36253,Mendoza,NORMAL SUPERIOR TORIBIO DE LUZURIAGA,Estatal,ECHEVERRIA  SCARAVELLI,TUNUYAN,TUNUYAN,APROXIMADA,"-69,01245915","-33,57286445"
36271,Río Negro,ESCUELA PRIMARIA NRO. 11 NICOLAS AVELLANEDA,Estatal,GREGORIA MATORRAS 450 POPULAR CTRO.02 EEBA 16 - ESC.DANTE ALIGHIERI  CUI 653,LUIS BELTRAN,AVELLANEDA,APROXIMADA,"-65,7663172","-39,31055325"
36283,Río Negro,ESCUELA PRIMARIA BAUTISTA - JARDIN DE INFANTES RAYITO DE SOL,Privado,AV. ARGENTINA 34 CENTRO,CINCO SALTOS,GENERAL ROCA,PRECISA,"-68,066884","-38,833845"
36284,Río Negro,INSTITUTO CEFERINO NAMUNCURA,Privado,ALBERTI 351,CINCO SALTOS,GENERAL ROCA,APROXIMADA,"-68,08348449","-38,78902384"
36285,Río Negro,INSTITUTO MAGDALENA DE CANOSSA,Privado,DOMINGO FRENCH 373,LUIS BELTRAN,AVELLANEDA,APROXIMADA,"-65,7663172","-39,31055325"
36295,Río Negro,INSTITUTO SAN FRANCISCO JAVIER,Privado,SALTA Y CASTELLI  EL PORVENIR,INGENIERO LUIS A. HUERGO,GENERAL ROCA,APROXIMADA,"-67,23557116","-39,07137419"
36297,Buenos Aires,INSTITUTO MANUEL BELGRANO,Privado,EL CALLAO ESQ. BERUTTI 133,FLORENCIO VARELA,FLORENCIO VARELA,APROXIMADA,"-58,26895039","-34,77847613"
36309,Buenos Aires,ESCUELA PRIMARIA Nº5 LIBERTADOR SAN MARTIN,Estatal,GUAMINI E/ SALTA Y AV. DE MAYO 5348  LAS TORRES,9 DE ABRIL,ESTEBAN ECHEVERRIA,APROXIMADA,"-58,47771123","-34,75811678"
36310,Buenos Aires,ESCUELA PRIMARIA Nº7 COMBATIENTE DE MALVINAS,Estatal,LUIS VERNET E/SANSINENA Y OLIVER 3450  9 DE ABRIL,MONTE GRANDE,ESTEBAN ECHEVERRIA,APROXIMADA,"-58,48885747","-34,78444626"
36311,Buenos Aires,ESCUELA PRIMARIA Nº42 DR. CARLOS SAAVEDRA LAMAS,Estatal,COPACABANA E/ NECOCHEA Y M. DEL PLATA 1455  BARRIO SAN SEBASTIAN,9 DE ABRIL,ESTEBAN ECHEVERRIA,APROXIMADA,"-58,50269648","-34,73797767"
36312,Buenos Aires,ESCUELA PRIMARIA Nº15 MARIANO MORENO,Estatal,BRUZZONE E/CASTEX Y 9 DE ABRIL 725,MONTE GRANDE,ESTEBAN ECHEVERRIA,APROXIMADA,"-58,46558681","-34,80306395"
36313,Buenos Aires,ESCUELA PRIMARIA Nº46 ROSARIO VERA PEÑALOZA,Estatal,SARMIENTO E/ ECHEVERRIA Y ROJAS 2351  NTRAS.MALVINAS,MONTE GRANDE,ESTEBAN ECHEVERRIA,APROXIMADA,"-58,48233201","-34,79113463"
36314,Buenos Aires,ESCUELA PRIMARIA Nº50 ELSA ELIDA DELORENZI DE CHIRON,Estatal,GERMAN PALLEROS 866  E. ECHEVERRIA,9 DE ABRIL,ESTEBAN ECHEVERRIA,APROXIMADA,"-58,47909876","-34,78295223"
36322,Buenos Aires,COLEGIO FRANCOISE DOLTO,Privado,LAMADRID 234,AVELLANEDA,AVELLANEDA,APROXIMADA,"-58,35808605","-34,66296037"
36323,Buenos Aires,ESCUELA PRIMARIA Nº31 ALEJANDRO MARIA DE AGUADO,Estatal,LAMADRID E/ E. DEL CAMPO Y GUTIERREZ 665,CRUCESITA,AVELLANEDA,APROXIMADA,"-58,35284659","-34,6598427"
36324,Buenos Aires,ESCUELA PRIMARIA Nº15 MARIA SANCHEZ DE THOMPSON,Estatal,MAGAN E/ LARRALDE Y ARREDONDO 981,SARANDI,AVELLANEDA,APROXIMADA,"-58,35541077","-34,68847629"
36325,Buenos Aires,INSTITUTO FRENCH,Privado,FRENCH E/AMEGHINO Y MARCONI 145,AVELLANEDA,AVELLANEDA,APROXIMADA,"-58,36465267","-34,66019838"
36326,Buenos Aires,COLEGIO SAGRADO CORAZON,Privado,NICOLAS AVELLANEDA Y MANZZINI 1240,DOCK SUD,AVELLANEDA,APROXIMADA,"-58,34751703","-34,64897312"
36327,Buenos Aires,ESCUELA SALVADOR SOREDA,Privado,RODO E/HEREDIA Y HELGUERA 1264,WILDE,AVELLANEDA,APROXIMADA,"-58,33169274","-34,71446615"
36342,Buenos Aires,ESCUELA PRIMARIA Nº26 UNION Y FRATERNIDAD,Estatal,LORENZINI E/ CATAMARCA Y CHACO S/N  BARRIO FERROVIARIO,LONGCHAMPS,ALMIRANTE BROWN,APROXIMADA,"-58,38792469","-34,86685942"
36343,Buenos Aires,ESCUELA PRIMARIA Nº7 JOSE MARMOL,Estatal,Ferré e/Canale y Sanchez José Marmol 479,JOSE MARMOL,ALMIRANTE BROWN,APROXIMADA,"-58,37515632","-34,78606738"
